,,,,,"B-15  NON-WORKERS BY MAIN ACTIVITY, EDUCATIONAL LEVEL AND SEX",,,,,,,,,,,,,,,,,,,,,,,,
Table,State,District,Area,Total/,Educational,Non-workers,,,Main activity,,,,,,,,,,,,,,,,,,,,
Name,Code,Code,Name,Rural/,level,,,,Students,,,Household duties,,,Dependents,,,Pensioners,,,Rentiers,,,"Beggars, Vagrants etc.",,,Others,,
,,,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0515,05,000,State - UTTARAKHAND,Total,Total,6214017.0,2585852.0,3628165.0,2937355.0,1573084.0,1364271.0,1330999.0,31192.0,1299807.0,1466376.0,707912.0,758464.0,207933.0,130658.0,77275.0,5050.0,2442.0,2608.0,3075.0,2219.0,856.0,263229.0,138345.0,124884.0
B0515,05,000,State - UTTARAKHAND,Total,Illiterate,2261097.0,861630.0,1399467.0,367969.0,193823.0,174146.0,487371.0,10642.0,476729.0,1300247.0,630044.0,670203.0,64389.0,12523.0,51866.0,1466.0,423.0,1043.0,1981.0,1258.0,723.0,37674.0,12917.0,24757.0
B0515,05,000,State - UTTARAKHAND,Total,Literate,3952920.0,1724222.0,2228698.0,2569386.0,1379261.0,1190125.0,843628.0,20550.0,823078.0,166129.0,77868.0,88261.0,143544.0,118135.0,25409.0,3584.0,2019.0,1565.0,1094.0,961.0,133.0,225555.0,125428.0,100127.0
B0515,05,000,State - UTTARAKHAND,Total,Literate but below matric/secondary,2518076.0,1149568.0,1368508.0,1858296.0,994130.0,864166.0,415279.0,12265.0,403014.0,109571.0,52962.0,56609.0,61570.0,47363.0,14207.0,1555.0,766.0,789.0,675.0,598.0,77.0,71130.0,41484.0,29646.0
B0515,05,000,State - UTTARAKHAND,Total,Matric/secondary but below graduate,934549.0,405095.0,529454.0,552176.0,298408.0,253768.0,234194.0,5071.0,229123.0,29911.0,13874.0,16037.0,49523.0,44824.0,4699.0,1209.0,735.0,474.0,201.0,182.0,19.0,67335.0,42001.0,25334.0
B0515,05,000,State - UTTARAKHAND,Total,Technical diploma or certificate not equal to degree,16791.0,12473.0,4318.0,11303.0,8338.0,2965.0,755.0,63.0,692.0,424.0,347.0,77.0,1715.0,1611.0,104.0,32.0,32.0,0.0,4.0,4.0,0.0,2558.0,2078.0,480.0
B0515,05,000,State - UTTARAKHAND,Total,Graduate and above other than technical degree,362999.0,106127.0,256872.0,104860.0,51412.0,53448.0,155820.0,2039.0,153781.0,12271.0,4242.0,8029.0,22446.0,18733.0,3713.0,615.0,382.0,233.0,118.0,101.0,17.0,66869.0,29218.0,37651.0
B0515,05,000,State - UTTARAKHAND,Total,Technical degree or diploma equal to degree or post-graduate degree,48397.0,26520.0,21877.0,24925.0,16524.0,8401.0,7938.0,221.0,7717.0,1250.0,636.0,614.0,3839.0,3055.0,784.0,68.0,57.0,11.0,11.0,8.0,3.0,10366.0,6019.0,4347.0
B0515,05,000,State - UTTARAKHAND,Rural,Total,4151421.0,1792368.0,2359053.0,2046396.0,1091718.0,954678.0,747572.0,21877.0,725695.0,1056141.0,510838.0,545303.0,145308.0,87035.0,58273.0,1606.0,839.0,767.0,874.0,573.0,301.0,153524.0,79488.0,74036.0
B0515,05,000,State - UTTARAKHAND,Rural,Illiterate,1628659.0,622816.0,1005843.0,254365.0,132922.0,121443.0,328443.0,7531.0,320912.0,963646.0,463913.0,499733.0,56036.0,10742.0,45294.0,573.0,183.0,390.0,589.0,326.0,263.0,25007.0,7199.0,17808.0
B0515,05,000,State - UTTARAKHAND,Rural,Literate,2522762.0,1169552.0,1353210.0,1792031.0,958796.0,833235.0,419129.0,14346.0,404783.0,92495.0,46925.0,45570.0,89272.0,76293.0,12979.0,1033.0,656.0,377.0,285.0,247.0,38.0,128517.0,72289.0,56228.0
B0515,05,000,State - UTTARAKHAND,Rural,Literate but below matric/secondary,1774034.0,831245.0,942789.0,1360115.0,721306.0,638809.0,251010.0,9272.0,241738.0,66357.0,34323.0,32034.0,48416.0,39438.0,8978.0,520.0,312.0,208.0,184.0,160.0,24.0,47432.0,26434.0,20998.0
B0515,05,000,State - UTTARAKHAND,Rural,Matric/secondary but below graduate,539870.0,255274.0,284596.0,351234.0,191956.0,159278.0,104632.0,3417.0,101215.0,13622.0,6965.0,6657.0,28850.0,27174.0,1676.0,345.0,227.0,118.0,51.0,47.0,4.0,41136.0,25488.0,15648.0
B0515,05,000,State - UTTARAKHAND,Rural,Technical diploma or certificate not equal to degree,8201.0,6344.0,1857.0,6330.0,4927.0,1403.0,225.0,28.0,197.0,116.0,102.0,14.0,365.0,333.0,32.0,1.0,1.0,0.0,1.0,1.0,0.0,1163.0,952.0,211.0
B0515,05,000,State - UTTARAKHAND,Rural,Graduate and above other than technical degree,142164.0,51947.0,90217.0,54457.0,28317.0,26140.0,45718.0,943.0,44775.0,3807.0,1561.0,2246.0,7404.0,6671.0,733.0,125.0,93.0,32.0,23.0,21.0,2.0,30630.0,14341.0,16289.0
B0515,05,000,State - UTTARAKHAND,Rural,Technical degree or diploma equal to degree or post-graduate degree,15595.0,9458.0,6137.0,8565.0,5874.0,2691.0,1791.0,85.0,1706.0,313.0,192.0,121.0,1102.0,920.0,182.0,8.0,6.0,2.0,4.0,2.0,2.0,3812.0,2379.0,1433.0
B0515,05,000,State - UTTARAKHAND,Urban,Total,2062596.0,793484.0,1269112.0,890959.0,481366.0,409593.0,583427.0,9315.0,574112.0,410235.0,197074.0,213161.0,62625.0,43623.0,19002.0,3444.0,1603.0,1841.0,2201.0,1646.0,555.0,109705.0,58857.0,50848.0
B0515,05,000,State - UTTARAKHAND,Urban,Illiterate,632438.0,238814.0,393624.0,113604.0,60901.0,52703.0,158928.0,3111.0,155817.0,336601.0,166131.0,170470.0,8353.0,1781.0,6572.0,893.0,240.0,653.0,1392.0,932.0,460.0,12667.0,5718.0,6949.0
B0515,05,000,State - UTTARAKHAND,Urban,Literate,1430158.0,554670.0,875488.0,777355.0,420465.0,356890.0,424499.0,6204.0,418295.0,73634.0,30943.0,42691.0,54272.0,41842.0,12430.0,2551.0,1363.0,1188.0,809.0,714.0,95.0,97038.0,53139.0,43899.0
