,,,,,"B-15  NON-WORKERS BY MAIN ACTIVITY, EDUCATIONAL LEVEL AND SEX",,,,,,,,,,,,,,,,,,,,,,,,
Table,State,District,Area,Total/,Educational,Non-workers,,,Main activity,,,,,,,,,,,,,,,,,,,,
Name,Code,Code,Name,Rural/,level,,,,Students,,,Household duties,,,Dependents,,,Pensioners,,,Rentiers,,,"Beggars, Vagrants etc.",,,Others,,
,,,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females,Persons,Males,Females
,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0515,07,000,State - NCT OF DELHI,Total,Total,11200892.0,4225300.0,6975592.0,4693237.0,2559065.0,2134172.0,3372327.0,42062.0,3330265.0,2315322.0,1127290.0,1188032.0,283037.0,198410.0,84627.0,27255.0,16057.0,11198.0,2073.0,1271.0,802.0,507641.0,281145.0,226496.0
B0515,07,000,State - NCT OF DELHI,Total,Illiterate,3362445.0,1279857.0,2082588.0,552220.0,298069.0,254151.0,835378.0,13568.0,821810.0,1863274.0,925578.0,937696.0,41692.0,13217.0,28475.0,6515.0,2110.0,4405.0,1533.0,882.0,651.0,61833.0,26433.0,35400.0
B0515,07,000,State - NCT OF DELHI,Total,Literate,7838447.0,2945443.0,4893004.0,4141017.0,2260996.0,1880021.0,2536949.0,28494.0,2508455.0,452048.0,201712.0,250336.0,241345.0,185193.0,56152.0,20740.0,13947.0,6793.0,540.0,389.0,151.0,445808.0,254712.0,191096.0
B0515,07,000,State - NCT OF DELHI,Total,Literate but below matric/secondary,4170149.0,1771482.0,2398667.0,2803007.0,1529832.0,1273175.0,931951.0,12423.0,919528.0,241988.0,106024.0,135964.0,43685.0,28314.0,15371.0,7387.0,4433.0,2954.0,329.0,243.0,86.0,141802.0,90213.0,51589.0
B0515,07,000,State - NCT OF DELHI,Total,Matric/secondary but below graduate,2202087.0,772016.0,1430071.0,1006391.0,549979.0,456412.0,849495.0,8990.0,840505.0,122856.0,58159.0,64697.0,75059.0,61982.0,13077.0,8047.0,5858.0,2189.0,99.0,74.0,25.0,140140.0,86974.0,53166.0
B0515,07,000,State - NCT OF DELHI,Total,Technical diploma or certificate not equal to degree,39791.0,20435.0,19356.0,19612.0,11539.0,8073.0,6721.0,163.0,6558.0,1729.0,1008.0,721.0,6831.0,4851.0,1980.0,147.0,116.0,31.0,2.0,2.0,0.0,4749.0,2756.0,1993.0
B0515,07,000,State - NCT OF DELHI,Total,Graduate and above other than technical degree,1043554.0,256916.0,786638.0,216797.0,110469.0,106328.0,570589.0,4597.0,565992.0,49216.0,19845.0,29371.0,87814.0,69503.0,18311.0,3740.0,2591.0,1149.0,36.0,20.0,16.0,115362.0,49891.0,65471.0
B0515,07,000,State - NCT OF DELHI,Total,Technical degree or diploma equal to degree or post-graduate degree,135832.0,62952.0,72880.0,55480.0,36091.0,19389.0,37448.0,512.0,36936.0,4917.0,2482.0,2435.0,17411.0,13151.0,4260.0,373.0,287.0,86.0,8.0,5.0,3.0,20195.0,10424.0,9771.0
B0515,07,000,State - NCT OF DELHI,Rural,Total,288815.0,114821.0,173994.0,122195.0,68754.0,53441.0,81375.0,1535.0,79840.0,61460.0,31344.0,30116.0,7290.0,4866.0,2424.0,238.0,162.0,76.0,19.0,13.0,6.0,16238.0,8147.0,8091.0
B0515,07,000,State - NCT OF DELHI,Rural,Illiterate,100435.0,37593.0,62842.0,14310.0,7911.0,6399.0,26765.0,526.0,26239.0,54328.0,27670.0,26658.0,2489.0,764.0,1725.0,65.0,25.0,40.0,14.0,9.0,5.0,2464.0,688.0,1776.0
B0515,07,000,State - NCT OF DELHI,Rural,Literate,188380.0,77228.0,111152.0,107885.0,60843.0,47042.0,54610.0,1009.0,53601.0,7132.0,3674.0,3458.0,4801.0,4102.0,699.0,173.0,137.0,36.0,5.0,4.0,1.0,13774.0,7459.0,6315.0
B0515,07,000,State - NCT OF DELHI,Rural,Literate but below matric/secondary,113769.0,50133.0,63636.0,77887.0,43767.0,34120.0,25288.0,484.0,24804.0,4368.0,2174.0,2194.0,1535.0,1161.0,374.0,57.0,39.0,18.0,3.0,2.0,1.0,4631.0,2506.0,2125.0
B0515,07,000,State - NCT OF DELHI,Rural,Matric/secondary but below graduate,55955.0,20837.0,35118.0,24481.0,13964.0,10517.0,21747.0,404.0,21343.0,1836.0,1025.0,811.0,2219.0,2027.0,192.0,83.0,68.0,15.0,0.0,0.0,0.0,5589.0,3349.0,2240.0
B0515,07,000,State - NCT OF DELHI,Rural,Technical diploma or certificate not equal to degree,1610.0,785.0,825.0,1005.0,563.0,442.0,194.0,5.0,189.0,30.0,18.0,12.0,83.0,54.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,297.0,144.0,153.0
B0515,07,000,State - NCT OF DELHI,Rural,Graduate and above other than technical degree,11051.0,3546.0,7505.0,3117.0,1690.0,1427.0,4544.0,67.0,4477.0,339.0,184.0,155.0,671.0,617.0,54.0,25.0,23.0,2.0,0.0,0.0,0.0,2355.0,965.0,1390.0
B0515,07,000,State - NCT OF DELHI,Rural,Technical degree or diploma equal to degree or post-graduate degree,1351.0,637.0,714.0,620.0,400.0,220.0,279.0,5.0,274.0,26.0,11.0,15.0,77.0,71.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,348.0,149.0,199.0
B0515,07,000,State - NCT OF DELHI,Urban,Total,10912077.0,4110479.0,6801598.0,4571042.0,2490311.0,2080731.0,3290952.0,40527.0,3250425.0,2253862.0,1095946.0,1157916.0,275747.0,193544.0,82203.0,27017.0,15895.0,11122.0,2054.0,1258.0,796.0,491403.0,272998.0,218405.0
B0515,07,000,State - NCT OF DELHI,Urban,Illiterate,3262010.0,1242264.0,2019746.0,537910.0,290158.0,247752.0,808613.0,13042.0,795571.0,1808946.0,897908.0,911038.0,39203.0,12453.0,26750.0,6450.0,2085.0,4365.0,1519.0,873.0,646.0,59369.0,25745.0,33624.0
B0515,07,000,State - NCT OF DELHI,Urban,Literate,7650067.0,2868215.0,4781852.0,4033132.0,2200153.0,1832979.0,2482339.0,27485.0,2454854.0,444916.0,198038.0,246878.0,236544.0,181091.0,55453.0,20567.0,13810.0,6757.0,535.0,385.0,150.0,432034.0,247253.0,184781.0
