B0616,16,000,State - TRIPURA,Total,Marginal workers seeking / available for work,Technical diploma or certificate not equal to degree,188.0,154.0,34.0,0.0,0.0,0.0,4.0,4.0,0.0,51.0,38.0,13.0,57.0,52.0,5.0,30.0,24.0,6.0,46.0,36.0,10.0,0.0,0.0,0.0
B0616,16,000,State - TRIPURA,Total,Marginal workers seeking / available for work,Graduate and above other than technical degree,5796.0,3980.0,1816.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.0,695.0,391.0,1713.0,1174.0,539.0,1088.0,792.0,296.0,1907.0,1318.0,589.0,2.0,1.0,1.0
B0616,16,000,State - TRIPURA,Total,Marginal workers seeking / available for work,Technical degree or diploma equal to degree or post-graduate degree,310.0,203.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,65.0,42.0,92.0,68.0,24.0,49.0,31.0,18.0,62.0,39.0,23.0,0.0,0.0,0.0
B0616,16,000,State - TRIPURA,Total,Non-workers seeking / available for work,Total,497234.0,136368.0,360866.0,20402.0,10366.0,10036.0,99968.0,46242.0,53726.0,121065.0,42232.0,78833.0,80672.0,17427.0,63245.0,53151.0,6834.0,46317.0,121851.0,13236.0,108615.0,125.0,31.0,94.0
B0616,16,000,State - TRIPURA,Total,Non-workers seeking / available for work,Illiterate,40388.0,6324.0,34064.0,2653.0,1259.0,1394.0,3628.0,1040.0,2588.0,4597.0,903.0,3694.0,4287.0,562.0,3725.0,3630.0,378.0,3252.0,21577.0,2180.0,19397.0,16.0,2.0,14.0
B0616,16,000,State - TRIPURA,Total,Non-workers seeking / available for work,Literate,456846.0,130044.0,326802.0,17749.0,9107.0,8642.0,96340.0,45202.0,51138.0,116468.0,41329.0,75139.0,76385.0,16865.0,59520.0,49521.0,6456.0,43065.0,100274.0,11056.0,89218.0,109.0,29.0,80.0
B0616,16,000,State - TRIPURA,Total,Non-workers seeking / available for work,Literate but below matric/secondary,269484.0,62422.0,207062.0,17413.0,8945.0,8468.0,60356.0,26667.0,33689.0,55907.0,13561.0,42346.0,41652.0,5499.0,36153.0,28883.0,2295.0,26588.0,65221.0,5443.0,59778.0,52.0,12.0,40.0
B0616,16,000,State - TRIPURA,Total,Non-workers seeking / available for work,Matric/secondary but below graduate,130646.0,51004.0,79642.0,0.0,0.0,0.0,33358.0,17511.0,15847.0,45594.0,21333.0,24261.0,21249.0,6662.0,14587.0,12655.0,2478.0,10177.0,17753.0,3008.0,14745.0,37.0,12.0,25.0
B0616,16,000,State - TRIPURA,Total,Non-workers seeking / available for work,Technical diploma or certificate not equal to degree,1420.0,1000.0,420.0,0.0,0.0,0.0,173.0,113.0,60.0,776.0,545.0,231.0,296.0,229.0,67.0,85.0,55.0,30.0,90.0,58.0,32.0,0.0,0.0,0.0
B0616,16,000,State - TRIPURA,Total,Non-workers seeking / available for work,Graduate and above other than technical degree,28714.0,9618.0,19096.0,0.0,0.0,0.0,0.0,0.0,0.0,8214.0,3876.0,4338.0,7923.0,3051.0,4872.0,4622.0,1147.0,3475.0,7951.0,1542.0,6409.0,4.0,2.0,2.0
B0616,16,000,State - TRIPURA,Total,Non-workers seeking / available for work,Technical degree or diploma equal to degree or post-graduate degree,2608.0,1518.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.0,812.0,512.0,866.0,503.0,363.0,203.0,88.0,115.0,215.0,115.0,100.0,0.0,0.0,0.0
B0616,16,000,State - TRIPURA,Rural,Marginal workers seeking / available for work,Total,233730.0,101360.0,132370.0,3864.0,1999.0,1865.0,24462.0,13639.0,10823.0,45276.0,23803.0,21473.0,41360.0,18664.0,22696.0,30479.0,11971.0,18508.0,88239.0,31258.0,56981.0,50.0,26.0,24.0
B0616,16,000,State - TRIPURA,Rural,Marginal workers seeking / available for work,Illiterate,49172.0,11229.0,37943.0,966.0,406.0,560.0,3127.0,997.0,2130.0,4940.0,1259.0,3681.0,5737.0,1290.0,4447.0,5204.0,1043.0,4161.0,29189.0,6232.0,22957.0,9.0,2.0,7.0
B0616,16,000,State - TRIPURA,Rural,Marginal workers seeking / available for work,Literate,184558.0,90131.0,94427.0,2898.0,1593.0,1305.0,21335.0,12642.0,8693.0,40336.0,22544.0,17792.0,35623.0,17374.0,18249.0,25275.0,10928.0,14347.0,59050.0,25026.0,34024.0,41.0,24.0,17.0
B0616,16,000,State - TRIPURA,Rural,Marginal workers seeking / available for work,Literate but below matric/secondary,136370.0,64473.0,71897.0,2728.0,1511.0,1217.0,17391.0,10454.0,6937.0,28937.0,15609.0,13328.0,25199.0,11382.0,13817.0,18203.0,7226.0,10977.0,43884.0,18276.0,25608.0,28.0,15.0,13.0
B0616,16,000,State - TRIPURA,Rural,Marginal workers seeking / available for work,Matric/secondary but below graduate,25202.0,16112.0,9090.0,0.0,0.0,0.0,2519.0,1508.0,1011.0,7967.0,5285.0,2682.0,6320.0,4092.0,2228.0,3855.0,2394.0,1461.0,4534.0,2828.0,1706.0,7.0,5.0,2.0
B0616,16,000,State - TRIPURA,Rural,Marginal workers seeking / available for work,Technical diploma or certificate not equal to degree,87.0,70.0,17.0,0.0,0.0,0.0,2.0,2.0,0.0,23.0,20.0,3.0,27.0,24.0,3.0,11.0,10.0,1.0,24.0,14.0,10.0,0.0,0.0,0.0
B0616,16,000,State - TRIPURA,Rural,Marginal workers seeking / available for work,Graduate and above other than technical degree,3274.0,2489.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,667.0,482.0,185.0,1008.0,743.0,265.0,626.0,497.0,129.0,972.0,767.0,205.0,1.0,0.0,1.0
B0616,16,000,State - TRIPURA,Rural,Marginal workers seeking / available for work,Technical degree or diploma equal to degree or post-graduate degree,81.0,61.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,20.0,6.0,21.0,18.0,3.0,16.0,8.0,8.0,18.0,15.0,3.0,0.0,0.0,0.0
B0616,16,000,State - TRIPURA,Rural,Non-workers seeking / available for work,Total,318369.0,88977.0,229392.0,15881.0,8037.0,7844.0,70853.0,32854.0,37999.0,79306.0,27096.0,52210.0,49273.0,10089.0,39184.0,30704.0,3627.0,27077.0,72294.0,7265.0,65029.0,58.0,9.0,49.0
B0616,16,000,State - TRIPURA,Rural,Non-workers seeking / available for work,Illiterate,33138.0,5280.0,27858.0,2216.0,1043.0,1173.0,3088.0,846.0,2242.0,3800.0,729.0,3071.0,3536.0,480.0,3056.0,3001.0,328.0,2673.0,17487.0,1854.0,15633.0,10.0,0.0,10.0
B0616,16,000,State - TRIPURA,Rural,Non-workers seeking / available for work,Literate,285231.0,83697.0,201534.0,13665.0,6994.0,6671.0,67765.0,32008.0,35757.0,75506.0,26367.0,49139.0,45737.0,9609.0,36128.0,27703.0,3299.0,24404.0,54807.0,5411.0,49396.0,48.0,9.0,39.0
B0616,16,000,State - TRIPURA,Rural,Non-workers seeking / available for work,Literate but below matric/secondary,184625.0,44987.0,139638.0,13385.0,6859.0,6526.0,45005.0,20060.0,24945.0,40083.0,9748.0,30335.0,27816.0,3662.0,24154.0,18252.0,1377.0,16875.0,40060.0,3278.0,36782.0,24.0,3.0,21.0
B0616,16,000,State - TRIPURA,Rural,Non-workers seeking / available for work,Matric/secondary but below graduate,74163.0,31218.0,42945.0,0.0,0.0,0.0,20941.0,11276.0,9665.0,28204.0,13624.0,14580.0,12000.0,3941.0,8059.0,6110.0,1217.0,4893.0,6891.0,1157.0,5734.0,17.0,3.0,14.0
B0616,16,000,State - TRIPURA,Rural,Non-workers seeking / available for work,Technical diploma or certificate not equal to degree,410.0,291.0,119.0,0.0,0.0,0.0,48.0,32.0,16.0,232.0,168.0,64.0,87.0,71.0,16.0,24.0,14.0,10.0,19.0,6.0,13.0,0.0,0.0,0.0
B0616,16,000,State - TRIPURA,Rural,Non-workers seeking / available for work,Graduate and above other than technical degree,9905.0,4156.0,5749.0,0.0,0.0,0.0,0.0,0.0,0.0,3608.0,1923.0,1685.0,2967.0,1333.0,1634.0,1413.0,452.0,961.0,1914.0,447.0,1467.0,3.0,1.0,2.0
B0616,16,000,State - TRIPURA,Rural,Non-workers seeking / available for work,Technical degree or diploma equal to degree or post-graduate degree,522.0,347.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,191.0,90.0,172.0,113.0,59.0,42.0,25.0,17.0,27.0,18.0,9.0,0.0,0.0,0.0
B0616,16,000,State - TRIPURA,Urban,Marginal workers seeking / available for work,Total,38242.0,19934.0,18308.0,384.0,223.0,161.0,2651.0,1822.0,829.0,6438.0,4158.0,2280.0,7046.0,3966.0,3080.0,5724.0,2752.0,2972.0,15985.0,7008.0,8977.0,14.0,5.0,9.0
B0616,16,000,State - TRIPURA,Urban,Marginal workers seeking / available for work,Illiterate,3351.0,1013.0,2338.0,55.0,27.0,28.0,104.0,59.0,45.0,204.0,95.0,109.0,301.0,96.0,205.0,287.0,69.0,218.0,2398.0,667.0,1731.0,2.0,0.0,2.0
B0616,16,000,State - TRIPURA,Urban,Marginal workers seeking / available for work,Literate,34891.0,18921.0,15970.0,329.0,196.0,133.0,2547.0,1763.0,784.0,6234.0,4063.0,2171.0,6745.0,3870.0,2875.0,5437.0,2683.0,2754.0,13587.0,6341.0,7246.0,12.0,5.0,7.0
B0616,16,000,State - TRIPURA,Urban,Marginal workers seeking / available for work,Literate but below matric/secondary,23154.0,11996.0,11158.0,320.0,192.0,128.0,1899.0,1386.0,513.0,3855.0,2574.0,1281.0,4142.0,2207.0,1935.0,3418.0,1445.0,1973.0,9515.0,4189.0,5326.0,5.0,3.0,2.0
B0616,16,000,State - TRIPURA,Urban,Marginal workers seeking / available for work,Matric/secondary but below graduate,6557.0,4142.0,2415.0,0.0,0.0,0.0,533.0,291.0,242.0,1555.0,1037.0,518.0,1417.0,952.0,465.0,1175.0,765.0,410.0,1873.0,1097.0,776.0,4.0,0.0,4.0
B0616,16,000,State - TRIPURA,Urban,Marginal workers seeking / available for work,Technical diploma or certificate not equal to degree,101.0,84.0,17.0,0.0,0.0,0.0,2.0,2.0,0.0,28.0,18.0,10.0,30.0,28.0,2.0,19.0,14.0,5.0,22.0,22.0,0.0,0.0,0.0,0.0
B0616,16,000,State - TRIPURA,Urban,Marginal workers seeking / available for work,Graduate and above other than technical degree,2522.0,1491.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,213.0,206.0,705.0,431.0,274.0,462.0,295.0,167.0,935.0,551.0,384.0,1.0,1.0,0.0
B0616,16,000,State - TRIPURA,Urban,Marginal workers seeking / available for work,Technical degree or diploma equal to degree or post-graduate degree,229.0,142.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,45.0,36.0,71.0,50.0,21.0,33.0,23.0,10.0,44.0,24.0,20.0,0.0,0.0,0.0
B0616,16,000,State - TRIPURA,Urban,Non-workers seeking / available for work,Total,178865.0,47391.0,131474.0,4521.0,2329.0,2192.0,29115.0,13388.0,15727.0,41759.0,15136.0,26623.0,31399.0,7338.0,24061.0,22447.0,3207.0,19240.0,49557.0,5971.0,43586.0,67.0,22.0,45.0
B0616,16,000,State - TRIPURA,Urban,Non-workers seeking / available for work,Illiterate,7250.0,1044.0,6206.0,437.0,216.0,221.0,540.0,194.0,346.0,797.0,174.0,623.0,751.0,82.0,669.0,629.0,50.0,579.0,4090.0,326.0,3764.0,6.0,2.0,4.0
B0616,16,000,State - TRIPURA,Urban,Non-workers seeking / available for work,Literate,171615.0,46347.0,125268.0,4084.0,2113.0,1971.0,28575.0,13194.0,15381.0,40962.0,14962.0,26000.0,30648.0,7256.0,23392.0,21818.0,3157.0,18661.0,45467.0,5645.0,39822.0,61.0,20.0,41.0
B0616,16,000,State - TRIPURA,Urban,Non-workers seeking / available for work,Literate but below matric/secondary,84859.0,17435.0,67424.0,4028.0,2086.0,1942.0,15351.0,6607.0,8744.0,15824.0,3813.0,12011.0,13836.0,1837.0,11999.0,10631.0,918.0,9713.0,25161.0,2165.0,22996.0,28.0,9.0,19.0
B0616,16,000,State - TRIPURA,Urban,Non-workers seeking / available for work,Matric/secondary but below graduate,56483.0,19786.0,36697.0,0.0,0.0,0.0,12417.0,6235.0,6182.0,17390.0,7709.0,9681.0,9249.0,2721.0,6528.0,6545.0,1261.0,5284.0,10862.0,1851.0,9011.0,20.0,9.0,11.0
B0616,16,000,State - TRIPURA,Urban,Non-workers seeking / available for work,Technical diploma or certificate not equal to degree,1010.0,709.0,301.0,0.0,0.0,0.0,125.0,81.0,44.0,544.0,377.0,167.0,209.0,158.0,51.0,61.0,41.0,20.0,71.0,52.0,19.0,0.0,0.0,0.0
B0616,16,000,State - TRIPURA,Urban,Non-workers seeking / available for work,Graduate and above other than technical degree,18809.0,5462.0,13347.0,0.0,0.0,0.0,0.0,0.0,0.0,4606.0,1953.0,2653.0,4956.0,1718.0,3238.0,3209.0,695.0,2514.0,6037.0,1095.0,4942.0,1.0,1.0,0.0
B0616,16,000,State - TRIPURA,Urban,Non-workers seeking / available for work,Technical degree or diploma equal to degree or post-graduate degree,2086.0,1171.0,915.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.0,621.0,422.0,694.0,390.0,304.0,161.0,63.0,98.0,188.0,97.0,91.0,0.0,0.0,0.0
B0616,16,289,District - West Tripura ,Total,Marginal workers seeking / available for work,Total,122295.0,52758.0,69537.0,1660.0,923.0,737.0,11104.0,6395.0,4709.0,22287.0,11929.0,10358.0,21870.0,10187.0,11683.0,16777.0,6711.0,10066.0,48558.0,16596.0,31962.0,39.0,17.0,22.0
B0616,16,289,District - West Tripura ,Total,Marginal workers seeking / available for work,Illiterate,20781.0,4878.0,15903.0,299.0,134.0,165.0,1004.0,392.0,612.0,1574.0,496.0,1078.0,1912.0,509.0,1403.0,1849.0,392.0,1457.0,14137.0,2954.0,11183.0,6.0,1.0,5.0
B0616,16,289,District - West Tripura ,Total,Marginal workers seeking / available for work,Literate,101514.0,47880.0,53634.0,1361.0,789.0,572.0,10100.0,6003.0,4097.0,20713.0,11433.0,9280.0,19958.0,9678.0,10280.0,14928.0,6319.0,8609.0,34421.0,13642.0,20779.0,33.0,16.0,17.0
B0616,16,289,District - West Tripura ,Total,Marginal workers seeking / available for work,Literate but below matric/secondary,72784.0,32509.0,40275.0,1317.0,764.0,553.0,8002.0,4859.0,3143.0,14232.0,7608.0,6624.0,13536.0,5945.0,7591.0,10285.0,3783.0,6502.0,25392.0,9540.0,15852.0,20.0,10.0,10.0
B0616,16,289,District - West Tripura ,Total,Marginal workers seeking / available for work,Matric/secondary but below graduate,17202.0,10104.0,7098.0,0.0,0.0,0.0,1680.0,905.0,775.0,4823.0,2946.0,1877.0,4204.0,2533.0,1671.0,2922.0,1717.0,1205.0,3566.0,2000.0,1566.0,7.0,3.0,4.0
B0616,16,289,District - West Tripura ,Total,Marginal workers seeking / available for work,Technical diploma or certificate not equal to degree,101.0,83.0,18.0,0.0,0.0,0.0,3.0,3.0,0.0,31.0,20.0,11.0,25.0,24.0,1.0,17.0,13.0,4.0,25.0,23.0,2.0,0.0,0.0,0.0
B0616,16,289,District - West Tripura ,Total,Marginal workers seeking / available for work,Graduate and above other than technical degree,3215.0,2073.0,1142.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,364.0,226.0,958.0,631.0,327.0,620.0,431.0,189.0,1046.0,647.0,399.0,1.0,0.0,1.0
B0616,16,289,District - West Tripura ,Total,Marginal workers seeking / available for work,Technical degree or diploma equal to degree or post-graduate degree,221.0,143.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,46.0,34.0,69.0,52.0,17.0,32.0,22.0,10.0,40.0,23.0,17.0,0.0,0.0,0.0
B0616,16,289,District - West Tripura ,Total,Non-workers seeking / available for work,Total,260535.0,72086.0,188449.0,9052.0,4688.0,4364.0,50802.0,23832.0,26970.0,63378.0,23048.0,40330.0,43340.0,9885.0,33455.0,28586.0,3817.0,24769.0,65293.0,6791.0,58502.0,84.0,25.0,59.0
B0616,16,289,District - West Tripura ,Total,Non-workers seeking / available for work,Illiterate,16931.0,2170.0,14761.0,942.0,492.0,450.0,1221.0,407.0,814.0,1630.0,312.0,1318.0,1538.0,168.0,1370.0,1432.0,108.0,1324.0,10159.0,681.0,9478.0,9.0,2.0,7.0
B0616,16,289,District - West Tripura ,Total,Non-workers seeking / available for work,Literate,243604.0,69916.0,173688.0,8110.0,4196.0,3914.0,49581.0,23425.0,26156.0,61748.0,22736.0,39012.0,41802.0,9717.0,32085.0,27154.0,3709.0,23445.0,55134.0,6110.0,49024.0,75.0,23.0,52.0
B0616,16,289,District - West Tripura ,Total,Non-workers seeking / available for work,Literate but below matric/secondary,138447.0,31593.0,106854.0,7982.0,4130.0,3852.0,30076.0,13394.0,16682.0,28116.0,7114.0,21002.0,21780.0,2880.0,18900.0,15149.0,1232.0,13917.0,35309.0,2832.0,32477.0,35.0,11.0,24.0
B0616,16,289,District - West Tripura ,Total,Non-workers seeking / available for work,Matric/secondary but below graduate,73279.0,28560.0,44719.0,0.0,0.0,0.0,18322.0,9543.0,8779.0,25132.0,11822.0,13310.0,12108.0,3933.0,8175.0,7363.0,1478.0,5885.0,10328.0,1776.0,8552.0,26.0,8.0,18.0
B0616,16,289,District - West Tripura ,Total,Non-workers seeking / available for work,Technical diploma or certificate not equal to degree,960.0,671.0,289.0,0.0,0.0,0.0,117.0,73.0,44.0,519.0,358.0,161.0,208.0,159.0,49.0,59.0,41.0,18.0,57.0,40.0,17.0,0.0,0.0,0.0
B0616,16,289,District - West Tripura ,Total,Non-workers seeking / available for work,Graduate and above other than technical degree,17941.0,5850.0,12091.0,0.0,0.0,0.0,0.0,0.0,0.0,4970.0,2306.0,2664.0,5000.0,1909.0,3091.0,2965.0,696.0,2269.0,5003.0,937.0,4066.0,3.0,2.0,1.0
B0616,16,289,District - West Tripura ,Total,Non-workers seeking / available for work,Technical degree or diploma equal to degree or post-graduate degree,1878.0,1026.0,852.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,539.0,388.0,629.0,338.0,291.0,157.0,66.0,91.0,165.0,83.0,82.0,0.0,0.0,0.0
B0616,16,289,District - West Tripura ,Rural,Marginal workers seeking / available for work,Total,95086.0,39378.0,55708.0,1359.0,753.0,606.0,9184.0,5121.0,4063.0,17717.0,9058.0,8659.0,16809.0,7441.0,9368.0,12661.0,4870.0,7791.0,37329.0,12121.0,25208.0,27.0,14.0,13.0
B0616,16,289,District - West Tripura ,Rural,Marginal workers seeking / available for work,Illiterate,18390.0,4179.0,14211.0,263.0,116.0,147.0,932.0,347.0,585.0,1447.0,434.0,1013.0,1709.0,449.0,1260.0,1647.0,344.0,1303.0,12388.0,2488.0,9900.0,4.0,1.0,3.0
B0616,16,289,District - West Tripura ,Rural,Marginal workers seeking / available for work,Literate,76696.0,35199.0,41497.0,1096.0,637.0,459.0,8252.0,4774.0,3478.0,16270.0,8624.0,7646.0,15100.0,6992.0,8108.0,11014.0,4526.0,6488.0,24941.0,9633.0,15308.0,23.0,13.0,10.0
B0616,16,289,District - West Tripura ,Rural,Marginal workers seeking / available for work,Literate but below matric/secondary,56232.0,24494.0,31738.0,1057.0,614.0,443.0,6632.0,3903.0,2729.0,11486.0,5827.0,5659.0,10515.0,4411.0,6104.0,7793.0,2839.0,4954.0,18733.0,6892.0,11841.0,16.0,8.0,8.0
B0616,16,289,District - West Tripura ,Rural,Marginal workers seeking / available for work,Matric/secondary but below graduate,12582.0,7276.0,5306.0,0.0,0.0,0.0,1276.0,687.0,589.0,3724.0,2233.0,1491.0,3178.0,1853.0,1325.0,2098.0,1190.0,908.0,2303.0,1310.0,993.0,3.0,3.0,0.0
B0616,16,289,District - West Tripura ,Rural,Marginal workers seeking / available for work,Technical diploma or certificate not equal to degree,27.0,24.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,6.0,1.0,7.0,7.0,0.0,4.0,4.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0
B0616,16,289,District - West Tripura ,Rural,Marginal workers seeking / available for work,Graduate and above other than technical degree,1392.0,1043.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,209.0,65.0,454.0,329.0,125.0,286.0,222.0,64.0,377.0,283.0,94.0,1.0,0.0,1.0
B0616,16,289,District - West Tripura ,Rural,Marginal workers seeking / available for work,Technical degree or diploma equal to degree or post-graduate degree,39.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,3.0,12.0,10.0,2.0,5.0,3.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0
B0616,16,289,District - West Tripura ,Rural,Non-workers seeking / available for work,Total,132750.0,38363.0,94387.0,5839.0,3019.0,2820.0,29663.0,14155.0,15508.0,33552.0,12272.0,21280.0,20752.0,4629.0,16123.0,12688.0,1545.0,11143.0,30229.0,2738.0,27491.0,27.0,5.0,22.0
B0616,16,289,District - West Tripura ,Rural,Non-workers seeking / available for work,Illiterate,11409.0,1386.0,10023.0,631.0,333.0,298.0,828.0,263.0,565.0,1029.0,184.0,845.0,990.0,112.0,878.0,963.0,66.0,897.0,6965.0,428.0,6537.0,3.0,0.0,3.0
B0616,16,289,District - West Tripura ,Rural,Non-workers seeking / available for work,Literate,121341.0,36977.0,84364.0,5208.0,2686.0,2522.0,28835.0,13892.0,14943.0,32523.0,12088.0,20435.0,19762.0,4517.0,15245.0,11725.0,1479.0,10246.0,23264.0,2310.0,20954.0,24.0,5.0,19.0
B0616,16,289,District - West Tripura ,Rural,Non-workers seeking / available for work,Literate but below matric/secondary,77044.0,18996.0,58048.0,5113.0,2637.0,2476.0,18780.0,8544.0,10236.0,16626.0,4341.0,12285.0,11644.0,1561.0,10083.0,7592.0,558.0,7034.0,17279.0,1353.0,15926.0,10.0,2.0,8.0
B0616,16,289,District - West Tripura ,Rural,Non-workers seeking / available for work,Matric/secondary but below graduate,33845.0,14652.0,19193.0,0.0,0.0,0.0,9399.0,5089.0,4310.0,12913.0,6411.0,6502.0,5669.0,2006.0,3663.0,2818.0,604.0,2214.0,3037.0,541.0,2496.0,9.0,1.0,8.0
B0616,16,289,District - West Tripura ,Rural,Non-workers seeking / available for work,Technical diploma or certificate not equal to degree,206.0,146.0,60.0,0.0,0.0,0.0,23.0,14.0,9.0,124.0,86.0,38.0,41.0,35.0,6.0,11.0,7.0,4.0,7.0,4.0,3.0,0.0,0.0,0.0
B0616,16,289,District - West Tripura ,Rural,Non-workers seeking / available for work,Graduate and above other than technical degree,4444.0,1960.0,2484.0,0.0,0.0,0.0,0.0,0.0,0.0,1679.0,894.0,785.0,1377.0,653.0,724.0,623.0,212.0,411.0,763.0,200.0,563.0,2.0,1.0,1.0
B0616,16,289,District - West Tripura ,Rural,Non-workers seeking / available for work,Technical degree or diploma equal to degree or post-graduate degree,224.0,140.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,76.0,44.0,72.0,43.0,29.0,19.0,13.0,6.0,13.0,8.0,5.0,0.0,0.0,0.0
B0616,16,289,District - West Tripura ,Urban,Marginal workers seeking / available for work,Total,27209.0,13380.0,13829.0,301.0,170.0,131.0,1920.0,1274.0,646.0,4570.0,2871.0,1699.0,5061.0,2746.0,2315.0,4116.0,1841.0,2275.0,11229.0,4475.0,6754.0,12.0,3.0,9.0
B0616,16,289,District - West Tripura ,Urban,Marginal workers seeking / available for work,Illiterate,2391.0,699.0,1692.0,36.0,18.0,18.0,72.0,45.0,27.0,127.0,62.0,65.0,203.0,60.0,143.0,202.0,48.0,154.0,1749.0,466.0,1283.0,2.0,0.0,2.0
B0616,16,289,District - West Tripura ,Urban,Marginal workers seeking / available for work,Literate,24818.0,12681.0,12137.0,265.0,152.0,113.0,1848.0,1229.0,619.0,4443.0,2809.0,1634.0,4858.0,2686.0,2172.0,3914.0,1793.0,2121.0,9480.0,4009.0,5471.0,10.0,3.0,7.0
B0616,16,289,District - West Tripura ,Urban,Marginal workers seeking / available for work,Literate but below matric/secondary,16552.0,8015.0,8537.0,260.0,150.0,110.0,1370.0,956.0,414.0,2746.0,1781.0,965.0,3021.0,1534.0,1487.0,2492.0,944.0,1548.0,6659.0,2648.0,4011.0,4.0,2.0,2.0
B0616,16,289,District - West Tripura ,Urban,Marginal workers seeking / available for work,Matric/secondary but below graduate,4620.0,2828.0,1792.0,0.0,0.0,0.0,404.0,218.0,186.0,1099.0,713.0,386.0,1026.0,680.0,346.0,824.0,527.0,297.0,1263.0,690.0,573.0,4.0,0.0,4.0
B0616,16,289,District - West Tripura ,Urban,Marginal workers seeking / available for work,Technical diploma or certificate not equal to degree,74.0,59.0,15.0,0.0,0.0,0.0,2.0,2.0,0.0,24.0,14.0,10.0,18.0,17.0,1.0,13.0,9.0,4.0,17.0,17.0,0.0,0.0,0.0,0.0
B0616,16,289,District - West Tripura ,Urban,Marginal workers seeking / available for work,Graduate and above other than technical degree,1823.0,1030.0,793.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,155.0,161.0,504.0,302.0,202.0,334.0,209.0,125.0,669.0,364.0,305.0,0.0,0.0,0.0
B0616,16,289,District - West Tripura ,Urban,Marginal workers seeking / available for work,Technical degree or diploma equal to degree or post-graduate degree,182.0,111.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,36.0,31.0,57.0,42.0,15.0,27.0,19.0,8.0,31.0,14.0,17.0,0.0,0.0,0.0
